,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,road,house_number,city,county,state,neighbourhood
11699,9268710140,20150224T000000,191950.0,2,2.5,1390,1302,2.0,0,0,3,7,1390,0,1987,0,98003,47.3081,-122.329,1390,2052,4th Lane South,32910,NA,King County,Washington,NA
11700,9290860140,20140923T000000,455000.0,4,2.5,2440,5001,2.0,0,0,3,8,2440,0,2005,0,98056,47.5108,-122.193,2260,5001,Northeast 21st Street,1900,NA,King County,Washington,Kennydale
11701,5708500270,20140516T000000,523000.0,3,1.5,1260,3135,1.5,0,0,3,8,1260,0,1931,0,98116,47.5755,-122.388,1700,4180,44th Avenue Southwest,3200,Seattle,King County,Washington,Admiral
11702,16000200,20141024T000000,250000.0,3,2.25,1640,4420,2.0,0,0,4,7,1640,0,1918,1983,98002,47.311,-122.21,1230,6632,Pike Street Northeast,229,NA,King County,Washington,NA
11703,1352300520,20150113T000000,294000.0,3,3.0,1670,4120,1.5,0,0,3,7,1140,530,1929,2012,98055,47.4881,-122.199,1010,4120,Meadow Avenue North,350,NA,King County,Washington,North Renton
11704,5207200160,20141010T000000,490000.0,3,2.25,2380,6000,1.0,0,0,3,8,2040,340,1961,0,98115,47.6955,-122.275,1680,7200,49th Avenue Northeast,9225,Seattle,King County,Washington,Lavilla
11705,9284800844,20140916T000000,310000.0,4,1.0,1030,5750,1.0,0,0,3,7,1030,0,1971,0,98126,47.553,-122.37,1250,5750,29th Avenue Southwest,5445,Seattle,King County,Washington,NA
11706,5602000105,20140721T000000,265000.0,3,1.5,1560,10489,1.0,0,0,5,7,1560,0,1961,0,98022,47.2048,-121.999,1400,10489,Harding Street,1456,NA,King County,Washington,NA
11707,3585220340,20140811T000000,402000.0,4,1.75,1640,10500,1.0,0,0,4,7,1010,630,1968,0,98052,47.6933,-122.116,1680,7650,168th Avenue Northeast,10415,NA,King County,Washington,Education Hill
11708,220069083,20140509T000000,705000.0,2,2.5,2200,188200,1.0,0,3,3,8,2200,0,2007,0,98022,47.2458,-122.002,2700,84942,254th Avenue Southeast,39612,NA,King County,Washington,NA
11709,5104531290,20141124T000000,589450.0,4,2.5,3190,7941,2.0,0,0,3,10,3190,0,2005,0,98038,47.353,-122.002,3190,7255,254th Way Southeast,27760,NA,King County,Washington,NA
11710,8125200273,20141223T000000,219950.0,3,1.5,1200,8404,1.0,0,0,3,7,1200,0,1964,0,98188,47.4482,-122.269,2120,12000,South 173rd Lane,5128,NA,King County,Washington,NA
11711,3176600105,20140813T000000,750000.0,3,2.25,2250,5301,2.0,0,0,4,8,1510,740,1975,0,98115,47.6741,-122.271,2240,7200,52nd Avenue Northeast,6202,Seattle,King County,Washington,View Ridge
11712,6821101275,20140821T000000,478000.0,2,1.75,1960,6000,1.0,0,0,4,7,980,980,1904,0,98199,47.6531,-122.401,1650,6000,34th Avenue West,3629,Seattle,King County,Washington,Lawton Park
11713,5379802090,20140714T000000,170000.0,3,1.0,1250,7015,1.0,0,0,3,7,1250,0,1958,0,98188,47.4548,-122.29,1510,11460,South 166th Street,3240,NA,King County,Washington,NA
11714,3211240320,20140612T000000,489950.0,4,2.25,2640,31941,1.0,0,0,4,9,2640,0,1986,0,98092,47.3099,-122.116,2780,35365,Southeast 325th Place,16915,NA,King County,Washington,NA
11715,486000520,20140606T000000,1370000.0,2,2.25,2460,16940,1.5,0,4,4,9,1930,530,1936,0,98117,47.6792,-122.404,2260,6851,36th Avenue Northwest,6827,Seattle,King County,Washington,Sunset Hill
11716,705710640,20150302T000000,319950.0,3,2.5,1700,7000,2.0,0,0,3,7,1700,0,1996,0,98038,47.3798,-122.025,1950,7000,Southeast 248th Street,23711,NA,King County,Washington,Belmont Woods
11717,2185000685,20141124T000000,208417.0,2,1.0,840,4200,1.0,0,0,3,5,840,0,1938,0,98108,47.5292,-122.316,830,5000,South Rose Street,1236,Seattle,King County,Washington,South Park
11718,7518502030,20141117T000000,410000.0,4,2.0,1900,5100,1.0,0,0,3,6,950,950,1914,1973,98117,47.6767,-122.38,1230,5100,18th Avenue Northwest,6526,Seattle,King County,Washington,Whittier Heights
11719,4078300024,20140725T000000,590000.0,4,2.75,2160,4205,1.0,0,3,3,7,1080,1080,1969,0,98125,47.7081,-122.276,2450,6014,Lakeside Avenue Northeast,10706,Seattle,King County,Washington,NA
11720,6071400710,20150429T000000,648000.0,3,1.75,1610,10229,1.0,0,0,5,8,1610,0,1961,0,98006,47.553,-122.174,2270,8800,125th Avenue Southeast,5586,Bellevue,King County,Washington,NA
11721,4136950200,20140627T000000,255000.0,3,2.5,1720,6194,2.0,0,0,3,8,1720,0,1998,0,98092,47.2624,-122.221,1720,6211,Francis Court Southeast,5130,NA,King County,Washington,NA
11722,9527300200,20140825T000000,465000.0,4,2.75,2190,3267,2.0,0,0,3,8,2190,0,2004,0,98072,47.7751,-122.168,2190,3619,Northeast 203rd Street,12939,NA,King County,Washington,NA
11723,6071000310,20150128T000000,622000.0,4,1.75,3020,10714,1.0,0,0,5,8,1510,1510,1958,0,98006,47.56,-122.181,2230,14400,Southeast 49th Place,11832,Bellevue,King County,Washington,NA
11724,9183702220,20140915T000000,306000.0,3,1.75,1980,9800,1.0,0,0,3,7,1980,0,1991,0,98030,47.3745,-122.224,1630,7650,East Hemlock Street,817,NA,King County,Washington,NA
11725,369000045,20141010T000000,617000.0,3,2.5,1880,5500,2.0,0,0,4,7,1880,0,1947,2007,98199,47.657,-122.393,1230,5500,West Elmore Place,2803,Seattle,King County,Washington,Lawton Park
11726,2826049117,20140528T000000,438750.0,3,1.75,1610,6480,1.0,0,0,4,7,1610,0,1947,0,98125,47.7137,-122.307,1230,8040,Northeast 117th Street,2003,Seattle,King County,Washington,NA
11727,811000055,20140925T000000,1280000.0,4,3.0,3260,4500,2.0,0,0,3,9,2300,960,1930,2014,98109,47.6314,-122.353,2410,4995,2nd Avenue North,1409,Seattle,King County,Washington,NA
11728,7154200070,20141124T000000,995000.0,5,3.25,3970,8029,2.0,0,2,3,9,2970,1000,1979,0,98177,47.7764,-122.385,2520,8214,21st Place Northwest,20230,Shoreline,King County,Washington,NA
11729,2303900045,20140623T000000,1580000.0,4,2.5,4570,74487,2.0,0,4,5,12,4570,0,1948,1985,98177,47.7282,-122.372,3810,74487,Northwest Elford Drive,1249,Seattle,King County,Washington,NA
11730,1254200045,20150422T000000,635000.0,5,2.75,2620,5500,1.5,0,0,3,7,1710,910,1911,0,98117,47.6806,-122.388,1790,5500,24th Avenue Northwest,7039,Seattle,King County,Washington,Loyal Heights
11731,8731730710,20140728T000000,215000.0,3,1.0,1180,9000,1.0,0,0,4,7,1180,0,1970,0,98031,47.39,-122.166,1290,8316,Southeast 236th Place,13119,NA,King County,Washington,Meridian Forest
11732,9528104109,20141027T000000,530000.0,3,2.5,1365,1090,3.0,0,0,3,7,1315,50,2003,0,98115,47.6776,-122.324,1360,1124,Northeast Ravenna Boulevard,443,Seattle,King County,Washington,Meridian
11733,3298700012,20150320T000000,295000.0,2,1.0,720,4125,1.0,0,0,4,6,720,0,1943,0,98106,47.5245,-122.354,1000,6100,15th Avenue Southwest,8809,Seattle,King County,Washington,Highland Park
11734,7967700570,20150302T000000,245000.0,3,2.25,1350,6775,1.0,0,0,3,7,930,420,1981,0,98032,47.3593,-122.289,1460,7210,35th Avenue South,27019,NA,King County,Washington,Star Lake
11735,1402200140,20150105T000000,400000.0,6,2.5,3060,17112,1.0,0,0,4,8,1530,1530,1967,0,98058,47.4379,-122.146,2690,16038,Southeast 183rd Street,14605,NA,King County,Washington,NA
11736,3797300140,20140721T000000,303000.0,3,2.75,1850,8820,2.0,0,0,4,8,1850,0,1993,0,98022,47.1928,-122.01,1850,8651,Wynalda Drive,3127,NA,King County,Washington,NA
11737,2481200140,20141015T000000,330000.0,3,1.75,1320,9675,1.5,0,0,4,7,1320,0,1970,0,98024,47.5695,-121.902,1160,9675,NA,NA,NA,King County,Washington,NA
11738,3582900310,20150304T000000,700000.0,3,1.75,1990,13000,2.0,0,3,3,9,1990,0,1980,0,98028,47.7439,-122.262,2880,11340,61st Lane Northeast,15737,NA,King County,Washington,NA
11739,1352300990,20140826T000000,126000.0,1,1.0,610,4400,1.0,0,0,3,5,610,0,1922,0,98055,47.4865,-122.197,1090,4930,North 3rd Street,1525,NA,King County,Washington,North Renton
11740,1525059074,20140723T000000,850000.0,4,1.0,2500,35802,1.5,0,0,3,7,2500,0,1955,0,98005,47.6488,-122.153,2880,40510,140th Avenue Northeast,4202,Bellevue,King County,Washington,NA
11741,3876000710,20141218T000000,405000.0,3,2.0,1440,7425,1.0,0,0,4,7,1440,0,1965,0,98034,47.7243,-122.185,1800,8344,117th Place Northeast,NA,NA,King County,Washington,NA
11742,1994200260,20140819T000000,869900.0,6,4.5,2750,4400,2.0,0,0,3,8,1770,980,1987,0,98103,47.6883,-122.335,1860,4400,Burke Avenue North,8044,Seattle,King County,Washington,NA
11743,1121000058,20150331T000000,485000.0,3,1.75,1790,6775,1.0,0,2,3,8,1790,0,1951,0,98126,47.5412,-122.377,1310,6028,35th Avenue Southwest,6757,Seattle,King County,Washington,High Point
11744,1407300012,20150128T000000,400000.0,2,2.0,1050,1173,2.0,0,0,3,8,720,330,2004,0,98122,47.6181,-122.302,1340,1317,23rd Avenue,1810,Seattle,King County,Washington,NA
11745,1565930070,20140911T000000,299950.0,3,2.5,1780,4650,2.0,0,0,3,7,1780,0,2011,0,98038,47.386,-122.047,3050,3848,Southeast 240th Place,22025,NA,King County,Washington,Chincquapin Junction
11746,3574900030,20150327T000000,585000.0,4,2.5,2200,9099,2.0,0,0,3,8,2200,0,1994,0,98034,47.733,-122.225,2270,8900,Northeast 144th Court,8752,NA,King County,Washington,Simonds Estates
11747,5100401441,20150506T000000,495000.0,4,2.0,1720,5413,2.0,0,0,3,7,1470,250,1938,1980,98115,47.6929,-122.321,1510,5413,Northeast 89th Street,549,Seattle,King County,Washington,NA
11748,3629940160,20150311T000000,2200000.0,5,4.5,5840,17168,2.0,0,0,3,12,4570,1270,2006,0,98029,47.5457,-121.991,4850,15017,Northeast Harrison Street,3209,NA,King County,Washington,NA
11749,7715800390,20141110T000000,447000.0,3,2.25,1520,14080,2.0,0,0,3,7,1520,0,1984,0,98074,47.6273,-122.059,1530,9758,Sahalee Drive West,2253,NA,King County,Washington,NA
11750,1682000160,20150417T000000,206000.0,3,1.0,1320,9239,1.0,0,0,4,7,1320,0,1968,0,98092,47.312,-122.183,1320,8415,Southeast 323rd Place,11831,NA,King County,Washington,NA
11751,952007055,20141021T000000,500000.0,3,1.0,1070,4600,1.0,0,0,3,7,950,120,1930,0,98116,47.5627,-122.383,1090,4600,40th Avenue Southwest,4503,Seattle,King County,Washington,Morgan Junction
11752,3790700070,20141121T000000,302500.0,4,2.5,1990,5511,2.0,0,0,3,8,1990,0,1994,0,98030,47.3585,-122.191,1850,6031,Southeast 271st Street,11220,NA,King County,Washington,Erin Glade
11753,3134100023,20141125T000000,1250000.0,4,4.25,4980,13000,2.0,0,3,3,9,3080,1900,1982,0,98052,47.6406,-122.101,2840,11308,West Lake Sammamish Parkway Northeast,3444,NA,King County,Washington,NA
11754,1862400292,20140723T000000,391000.0,2,1.0,890,5423,1.0,0,0,3,6,890,0,1946,0,98117,47.6966,-122.368,1690,5993,Northwest 92nd Street,854,Seattle,King County,Washington,Crown Hill
11755,4123800270,20140710T000000,250000.0,3,2.0,1440,5457,2.0,0,0,3,7,1440,0,1986,0,98038,47.3784,-122.046,1480,6286,Southeast 250th Street,22105,NA,King County,Washington,Lake Wilderness Country Club
11756,3448700070,20140723T000000,435000.0,4,2.5,2440,5350,2.0,0,0,3,7,2440,0,2003,0,98059,47.4891,-122.149,2440,5090,Northeast 4th Place,5212,NA,King County,Washington,NA
11757,9133600135,20150211T000000,160000.0,4,2.25,1800,14722,1.0,0,0,3,7,1440,360,1962,0,98055,47.4874,-122.223,2400,10000,Stevens Avenue Northwest,360,NA,King County,Washington,NA
11758,6163901913,20140722T000000,451000.0,5,3.0,2260,6508,1.0,0,0,3,7,1330,930,2003,0,98155,47.7508,-122.322,1940,9450,8th Avenue Northeast,16815,Shoreline,King County,Washington,North City
11759,1446403305,20140505T000000,206000.0,2,1.0,810,7158,1.0,0,0,5,6,810,0,1944,0,98168,47.4882,-122.325,1090,7158,7th Avenue South,12807,NA,King County,Washington,NA
11760,59000445,20140923T000000,590000.0,4,2.75,2240,5400,2.0,0,0,4,7,1540,700,1940,0,98116,47.5785,-122.402,1830,5000,Southwest Admiral Way,5340,Seattle,King County,Washington,Admiral
11761,7510700030,20140515T000000,695000.0,3,2.5,4560,17622,2.0,0,0,4,9,3800,760,1986,0,98074,47.621,-122.03,2360,15000,232nd Place Northeast,1391,NA,King County,Washington,NA
11762,1722059222,20141120T000000,350000.0,3,1.5,1550,40752,1.0,0,0,5,7,1550,0,1954,0,98031,47.394,-122.202,1550,8000,104th Avenue Southeast,23204,NA,King County,Washington,NA
11763,8127700132,20150326T000000,1236300.0,5,3.5,3180,4628,2.0,0,0,3,10,2420,760,2001,0,98199,47.6423,-122.394,2060,4640,29th Avenue West,2538,Seattle,King County,Washington,Lawton Park
11764,1774000030,20150330T000000,395000.0,6,2.25,2950,11200,1.0,0,0,4,7,1700,1250,1970,0,98072,47.7476,-122.087,1790,11200,Northeast 165th Street,18874,NA,King County,Washington,NA
11765,4058800135,20150405T000000,419000.0,5,3.0,2190,9652,2.0,0,0,3,7,2190,0,1999,0,98178,47.5049,-122.239,1440,6710,South Mission Drive,7618,Seattle,King County,Washington,Bryn Mawr
11766,8682281600,20140708T000000,592350.0,2,2.0,1570,4665,1.0,0,0,3,8,1570,0,2006,0,98053,47.709,-122.017,2165,6262,Adair Creek Way Northeast,12599,NA,King County,Washington,NA
11767,8562740520,20140806T000000,855000.0,5,3.25,3420,5669,2.0,0,0,3,9,2620,800,2003,0,98027,47.5366,-122.067,3310,6006,Wilderness Park Drive Northwest,528,NA,King County,Washington,NA
11768,3982700125,20141230T000000,771000.0,4,2.5,2420,7200,2.0,0,0,3,9,2420,0,1991,0,98033,47.6893,-122.197,2650,7800,17th Avenue,608,NA,King County,Washington,NA
11769,1120069036,20141218T000000,325000.0,3,2.25,1570,43350,1.0,0,3,4,7,1570,0,1967,0,98022,47.2377,-122.016,1570,220849,244th Avenue Southeast,40520,NA,King County,Washington,NA
11770,3592500800,20141018T000000,1850000.0,5,3.25,3680,6060,2.0,0,0,5,9,2630,1050,1925,0,98112,47.6341,-122.304,3050,5850,22nd Avenue East,1627,Seattle,King County,Washington,NA
11771,7905200310,20140729T000000,545000.0,4,1.75,1910,6731,1.0,0,0,4,7,1210,700,1953,0,98116,47.5693,-122.391,1780,6350,46th Avenue Southwest,3831,Seattle,King County,Washington,NA
11772,7577700136,20150226T000000,615000.0,3,1.75,1780,5175,1.0,0,0,4,7,990,790,1927,0,98116,47.5696,-122.386,1780,5175,42nd Avenue Southwest,3819,Seattle,King County,Washington,Admiral
11773,2629600016,20150410T000000,625500.0,2,1.0,2160,7439,1.0,0,0,4,6,1300,860,1953,0,98115,47.6981,-122.286,1680,7439,Northeast 96th Street,3843,Seattle,King County,Washington,NA
11774,9262800002,20140708T000000,232000.0,3,1.5,1460,15000,1.0,0,0,3,7,1460,0,1966,0,98001,47.3182,-122.271,1510,15000,51st Avenue South,31620,NA,King County,Washington,NA
11775,2892700041,20140714T000000,168000.0,3,1.5,1370,7439,1.0,0,0,4,6,1370,0,1963,0,98055,47.4499,-122.189,2350,3370,114th Avenue Southeast,17013,NA,King County,Washington,NA
11776,2892700041,20150128T000000,238000.0,3,1.5,1370,7439,1.0,0,0,4,6,1370,0,1963,0,98055,47.4499,-122.189,2350,3370,114th Avenue Southeast,17013,NA,King County,Washington,NA
11777,4136950070,20150414T000000,260000.0,3,2.5,1500,7401,2.0,0,0,3,8,1500,0,1998,0,98092,47.2625,-122.221,1720,7171,Francis Court Southeast,5120,NA,King County,Washington,NA
11778,2354300550,20150302T000000,460000.0,3,1.75,1210,7500,1.0,0,0,3,7,1210,0,1951,0,98027,47.5294,-122.033,1250,6000,2nd Avenue Southeast,79,NA,King County,Washington,NA
11779,7740100260,20140825T000000,900000.0,3,2.5,2850,11535,1.0,0,1,3,8,1680,1170,1952,2008,98155,47.748,-122.288,2670,9942,37th Avenue Northeast,16256,NA,King County,Washington,NA
11780,6163901352,20141021T000000,289950.0,3,1.0,1090,8280,1.0,0,0,3,6,1090,0,1947,2006,98155,47.7562,-122.318,1060,7609,Northeast Serpentine Place,1065,Shoreline,King County,Washington,North City
11781,2025700200,20150220T000000,265000.0,3,1.75,1450,5858,1.0,0,0,4,7,1450,0,1991,0,98038,47.3482,-122.037,1520,6573,Southeast 283rd Street,22904,NA,King County,Washington,Diamond Hills
11782,1775801090,20140530T000000,465000.0,4,2.25,1820,20349,1.0,0,0,5,8,1340,480,1977,0,98072,47.7415,-122.096,1270,12800,Northeast 156th Street,18190,NA,King County,Washington,NA
11783,1138000070,20141113T000000,370000.0,3,1.5,1320,7201,1.0,0,0,3,7,1320,0,1971,0,98034,47.7126,-122.211,1380,7201,98th Avenue Northeast,12442,NA,King County,Washington,NA
11784,1823049046,20140806T000000,240000.0,2,1.5,1670,9880,1.0,0,0,4,7,1670,0,1941,1963,98146,47.4864,-122.348,1670,9807,Southwest 130th Street,1031,NA,King County,Washington,Inglesea
11785,7227801580,20140917T000000,232000.0,4,2.0,1440,5911,1.0,0,0,5,5,1440,0,1943,0,98056,47.5072,-122.181,1500,11089,Northeast 16th Street,2821,NA,King County,Washington,NA
11786,4364700875,20140729T000000,237502.0,3,1.0,980,7560,1.0,0,0,3,7,980,0,1951,0,98126,47.5256,-122.375,1300,7560,34th Avenue Southwest,8626,Seattle,King County,Washington,High Point
11787,8127700390,20141215T000000,1280000.0,4,3.5,4340,5500,2.0,0,0,3,10,2850,1490,2008,0,98199,47.6427,-122.397,1290,5500,31st Avenue West,2555,Seattle,King County,Washington,Lawton Park
11788,9560500105,20150424T000000,957000.0,4,2.25,2860,11545,1.0,0,0,4,8,1430,1430,1966,0,98005,47.588,-122.168,2190,11396,129th Avenue Southeast,2582,Bellevue,King County,Washington,Woodridge
11789,8651411420,20150305T000000,218000.0,3,1.5,1140,4875,1.0,0,0,5,6,1140,0,1970,0,98042,47.3684,-122.08,980,5070,Southeast 261st Street,19509,NA,King County,Washington,NA
11790,1274500240,20140820T000000,205000.0,3,1.5,1120,8366,1.0,0,0,3,7,1120,0,1968,0,98042,47.3632,-122.11,1260,9000,173rd Place Southeast,26504,NA,King County,Washington,NA
11791,3278602190,20140611T000000,350000.0,3,3.25,1460,1592,2.0,0,0,3,8,1130,330,2006,0,98126,47.5481,-122.374,1560,1701,Lanham Place Southwest,6003,Seattle,King County,Washington,NA
11792,873900240,20140702T000000,256000.0,4,2.5,2050,5787,2.0,0,0,3,7,2050,0,2002,0,98198,47.3527,-122.315,2030,6615,South 277th Place,1327,NA,King County,Washington,Redondo Riviera
11793,3834000520,20140730T000000,275000.0,3,1.0,1250,7654,1.0,0,0,3,7,1000,250,1952,0,98125,47.7289,-122.291,1310,7350,35th Avenue Northeast,13723,Seattle,King County,Washington,Cedar Park
11794,4224100030,20150403T000000,372000.0,4,2.5,2520,9604,2.0,0,0,3,9,2520,0,1990,0,98031,47.3893,-122.216,2540,9793,South 237th Place,9316,NA,King County,Washington,NA
11795,5710500060,20150319T000000,688888.0,3,3.25,2580,9825,1.5,0,1,4,9,1760,820,1978,0,98027,47.5314,-122.054,2140,10270,Mount Pilchuck Avenue Northwest,136,NA,King County,Washington,NA
11796,203101370,20140630T000000,170000.0,2,1.0,1200,24792,2.0,0,0,2,7,1200,0,1976,0,98053,47.6337,-121.961,2150,24792,West Ames Lake Drive Northeast,3013,NA,King County,Washington,NA
11797,4039300140,20140625T000000,530000.0,5,2.25,2140,7910,1.0,0,0,3,7,1070,1070,1962,0,98007,47.6071,-122.137,1680,8700,152nd Place Southeast,291,Bellevue,King County,Washington,NA
11798,3629920990,20140623T000000,905000.0,4,3.25,3440,7661,2.0,0,0,3,11,3440,0,2006,0,98029,47.5429,-121.995,3580,6478,28th Avenue Northeast,1728,NA,King County,Washington,NA
11799,6882510060,20140825T000000,365000.0,4,2.5,1800,5070,1.0,0,0,5,7,1080,720,1979,0,98118,47.5303,-122.28,1870,5365,South Elmgrove Street,4226,Seattle,King County,Washington,NA
11800,2597150270,20150406T000000,312000.0,4,2.5,1790,10584,1.0,0,0,4,7,1290,500,1981,0,98031,47.4061,-122.188,1730,9120,Southeast 218th Place,11421,NA,King County,Washington,Hillshire Terrace
11801,4365200445,20140822T000000,400000.0,2,1.75,1250,7680,1.0,0,0,3,7,1250,0,1922,1968,98126,47.5242,-122.371,1250,7680,30th Avenue Southwest,8814,Seattle,King County,Washington,High Point
11802,6145601819,20140912T000000,278750.0,2,2.0,800,5765,1.0,0,0,4,6,800,0,1936,0,98133,47.7024,-122.346,1160,3844,North 101st Street,934,Seattle,King County,Washington,NA
11803,3447000030,20150401T000000,510000.0,3,2.0,1410,11995,1.0,0,0,4,8,1410,0,1965,0,98006,47.5718,-122.127,2690,12650,Southeast 41st Place,15928,Bellevue,King County,Washington,NA
11804,4442800162,20150414T000000,527700.0,2,2.25,1330,806,3.0,0,0,3,8,1330,0,2009,0,98117,47.6904,-122.395,1320,1389,Northwest 85th Street,2911,Seattle,King County,Washington,Loyal Heights
11805,1698900075,20150415T000000,740000.0,4,2.75,2890,4000,1.5,0,0,4,9,2190,700,1931,0,98109,47.6419,-122.351,2280,4000,Nob Hill Place North,2514,Seattle,King County,Washington,NA
11806,9432750070,20140808T000000,512000.0,4,2.5,2550,17209,2.0,0,0,3,9,2550,0,1996,0,98059,47.4836,-122.136,2840,12560,Southeast 133rd Court,15323,NA,King County,Washington,Willowbrook
11807,3204850140,20141112T000000,362000.0,5,2.5,2880,8216,2.0,0,0,3,8,2880,0,2001,0,98030,47.3747,-122.185,1960,7200,117th Avenue Southeast,25302,NA,King County,Washington,NA
11808,1446401550,20150206T000000,225000.0,3,1.0,660,6600,1.0,0,0,4,5,660,0,1940,0,98168,47.4842,-122.33,1320,6600,3rd Avenue South,13217,NA,King County,Washington,NA
11809,3904901840,20140630T000000,491500.0,3,2.25,1470,4322,2.0,0,0,3,7,1470,0,1985,0,98029,47.5672,-122.018,1610,4322,242nd Place Southeast,4307,NA,King County,Washington,Hunter's Ridge
11810,3299200075,20150204T000000,429950.0,4,1.75,1700,10230,1.0,0,0,3,8,1320,380,1959,0,98133,47.7453,-122.351,2000,8006,North 160th Street,NA,Shoreline,King County,Washington,NA
11811,2206500550,20141117T000000,375000.0,3,1.0,1040,9800,1.0,0,0,4,7,1040,0,1955,0,98006,47.5765,-122.155,1280,8880,138th Place Southeast,3754,Bellevue,King County,Washington,NA
11812,2112700370,20140813T000000,199400.0,2,1.0,880,4000,1.0,0,0,4,6,880,0,1916,0,98106,47.5331,-122.352,1430,4000,13th Avenue Southwest,7737,Seattle,King County,Washington,Highland Park
11813,4397010350,20150126T000000,364900.0,4,2.5,2490,9346,2.0,0,2,3,9,2490,0,1996,0,98042,47.3831,-122.147,2650,9454,Southeast 244th Street,14606,NA,King County,Washington,NA
11814,4364700885,20140912T000000,324950.0,3,1.5,1210,7560,1.0,0,0,3,7,1210,0,1941,0,98126,47.5255,-122.374,980,7560,32nd Avenue Southwest,8633,Seattle,King County,Washington,High Point
11815,1498301672,20150330T000000,467000.0,5,2.0,2080,4000,1.0,0,0,4,6,1040,1040,1909,0,98144,47.5858,-122.308,1940,6000,19th Avenue South,1916,Seattle,King County,Washington,NA
11816,3992700326,20140822T000000,380000.0,3,1.0,1380,5400,1.0,0,0,4,7,1380,0,1954,0,98125,47.7134,-122.288,1190,6075,38th Avenue Northeast,11559,Seattle,King County,Washington,NA
11817,5438000060,20141103T000000,250000.0,3,2.25,1620,10850,1.0,0,0,3,7,1620,0,1966,0,98055,47.4437,-122.194,1910,10568,110th Avenue Southeast,17652,NA,King County,Washington,NA
11818,9550200370,20140520T000000,700000.0,4,1.0,1680,4021,1.5,0,0,3,7,1680,0,1921,0,98103,47.6663,-122.332,1710,4021,North 52nd Street,2139,Seattle,King County,Washington,Meridian
11819,3977630270,20141113T000000,206990.0,3,1.0,1330,9620,1.0,0,0,5,6,1330,0,1976,0,98092,47.3174,-122.127,1300,10360,161st Place Southeast,31705,NA,King County,Washington,NA
11820,475001000,20150406T000000,670000.0,3,1.75,1730,3400,1.0,0,0,5,7,970,760,1928,0,98107,47.6662,-122.364,1640,5000,Northwest 52nd Street,613,Seattle,King County,Washington,NA
11821,3426059050,20140520T000000,315000.0,2,1.0,790,6969,1.0,0,0,3,6,790,0,1955,1984,98052,47.6978,-122.164,1380,12196,Northeast 109th Place,13219,NA,King County,Washington,NA
11822,4137000070,20150410T000000,319950.0,3,2.5,2240,7500,2.0,0,0,3,8,2240,0,1985,0,98092,47.265,-122.22,2190,7506,47th Street Southeast,612,NA,King County,Washington,NA
11823,2759500105,20140730T000000,419000.0,3,1.5,1500,8272,1.0,0,0,4,7,1500,0,1958,0,98177,47.7741,-122.38,1630,8270,18th Avenue Northwest,19990,Shoreline,King County,Washington,NA
11824,4137010310,20140822T000000,205000.0,3,2.0,1800,11419,1.0,0,0,3,8,1800,0,1989,0,98092,47.2623,-122.217,2220,11406,51st Street Southeast,930,NA,King County,Washington,NA
11825,5616000030,20141023T000000,335000.0,4,2.5,1980,4745,2.0,0,0,3,7,1980,0,2004,0,98038,47.3495,-122.04,1980,4878,226th Place Southeast,28118,NA,King County,Washington,Maple Glen
11826,9266700295,20141024T000000,397000.0,3,1.75,1340,5100,1.0,0,0,3,7,1340,0,1953,0,98103,47.694,-122.348,1550,5100,North 90th Street,743,Seattle,King County,Washington,NA
11827,9828200187,20150429T000000,370000.0,2,1.0,750,2020,1.0,0,0,3,7,750,0,1908,1995,98122,47.6175,-122.301,1630,2383,East Howell Street,2401,Seattle,King County,Washington,NA
11828,6061400160,20140918T000000,330000.0,4,2.25,1790,9920,1.0,0,0,4,7,1170,620,1969,0,98059,47.5126,-122.149,1990,9648,Northeast 24th Street,5215,NA,King County,Washington,NA
11829,4139420640,20141030T000000,1785000.0,4,3.5,5490,14300,1.0,0,4,3,12,2910,2580,1996,0,98006,47.5511,-122.114,4290,13822,Southeast 58th St,16930,Bellevue,King County,Washington,NA
11830,4022900197,20140808T000000,399000.0,3,2.0,1940,16300,1.0,0,0,3,7,1140,800,1978,0,98155,47.774,-122.283,1940,11250,42nd Avenue Northeast,19705,NA,King County,Washington,NA
11831,3221069035,20140620T000000,400000.0,4,1.75,2670,189486,2.0,0,4,3,8,2670,0,1972,0,98092,47.2585,-122.061,2190,218610,212th Avenue Southeast,38205,NA,King County,Washington,NA
11832,2591730200,20140717T000000,249900.0,3,2.0,1220,6404,1.0,0,0,3,7,1220,0,1994,0,98038,47.3523,-122.059,1570,7000,Southeast 278th Place,21115,NA,King County,Washington,Forest Creek
11833,9165100260,20140513T000000,717000.0,3,1.5,1310,3880,1.0,0,0,3,7,1090,220,1956,0,98117,47.6821,-122.392,1570,3880,Earl Avenue Northwest,7325,Seattle,King County,Washington,Loyal Heights
11834,5201810060,20140807T000000,319000.0,4,2.5,1930,8336,2.0,0,0,3,8,1930,0,1995,0,98031,47.4016,-122.166,2280,7959,Southeast 223rd Court,13127,NA,King County,Washington,NA
11835,5499200060,20150403T000000,635000.0,4,3.0,2100,3800,2.0,0,0,3,8,2100,0,1972,0,98115,47.6807,-122.291,1320,3800,34th Avenue Northeast,7044,Seattle,King County,Washington,Wedgwood
