id,date,price,floors,zipcode,dormitory_type,condition_type,yr_renovated,yr_built
7905200310,2014-07-29,545000.0,1.0,98116,house,regular,,1953-01-01
2625079030,2014-10-28,545000.0,2.0,98014,house,regular,,1977-01-01
2490200320,2015-03-20,545000.0,1.5,98136,house,regular,,1916-01-01
6619910230,2014-06-16,545000.0,1.0,98034,house,regular,,1975-01-01
9510320150,2014-12-02,545000.0,2.0,98045,house,regular,,1997-01-01
5729000070,2015-01-28,545000.0,1.0,98032,house,regular,,1964-01-01
7527200360,2014-06-11,545000.0,1.0,98075,house,regular,,1979-01-01
9274200324,2015-01-20,545000.0,3.0,98116,house,regular,,2008-01-01
3905060070,2014-08-29,545000.0,2.0,98029,house,regular,,1991-01-01
8011100125,2014-11-17,545000.0,2.0,98056,house,regular,,2014-01-01
2267000730,2014-07-01,545000.0,1.5,98117,house,good,,1928-01-01
2205700180,2015-04-03,545000.0,1.0,98006,house,good,,1955-01-01
1890000169,2014-09-03,545000.0,3.0,98105,house,regular,,2009-01-01
8728550150,2014-07-15,545000.0,2.0,98027,house,regular,,1992-01-01
7784400060,2015-01-20,545000.0,1.0,98146,house,regular,,1952-01-01
3761100341,2014-08-28,545000.0,1.0,98034,house,regular,,1956-01-01
9276202190,2014-08-08,545000.0,1.0,98116,house,regular,,1954-01-01
6329000705,2015-04-02,545000.0,1.0,98146,apartment,regular,,1954-01-01
8137500400,2014-10-07,545000.0,2.0,98027,house,regular,,1990-01-01
3904920390,2014-07-10,545000.0,2.0,98029,house,regular,,1987-01-01
7227502507,2014-07-09,545000.0,2.0,98056,house,regular,,2002-01-01
4099100210,2014-08-13,545000.0,2.0,98033,house,regular,,1996-01-01
824069113,2014-09-24,545000.0,2.0,98075,house,regular,,1981-01-01
4140500180,2014-06-04,545000.0,1.0,98028,house,good,,1958-01-01
5703000050,2014-05-08,545000.0,2.0,98045,house,regular,,1988-01-01
7519000570,2014-11-10,545000.0,1.5,98117,house,regular,,1926-01-01
3416600111,2015-03-23,545000.0,2.0,98144,apartment,good,,1924-01-01
7519001321,2015-02-10,545000.0,1.0,98117,house,regular,2014-01-01,1926-01-01
5249804825,2014-07-02,545000.0,1.5,98118,house,regular,,1923-01-01
1467400095,2015-02-24,545000.0,1.0,98038,house,good,,1959-01-01
1226059105,2014-08-27,545000.0,1.0,98072,house,regular,,1969-01-01
3905030140,2014-06-22,545000.0,2.0,98029,house,regular,,1990-01-01
8078430480,2014-08-06,545000.0,2.0,98074,house,regular,,1988-01-01
3303870050,2015-03-03,545000.0,1.0,98092,house,regular,,2006-01-01
6398000171,2014-07-10,545000.0,1.0,98070,apartment,regular,,1980-01-01
7731100066,2014-06-12,545000.0,1.5,98105,house,regular,,1909-01-01
1828001130,2014-06-17,545000.0,1.0,98052,house,regular,,1967-01-01
7853361410,2014-05-30,545000.0,2.0,98065,house,regular,,2012-01-01
952005000,2014-08-15,545000.0,1.5,98126,house,good,,1925-01-01
7589700055,2014-06-11,545000.0,2.0,98117,apartment,regular,,2014-01-01
9328500630,2015-03-02,545000.0,1.0,98008,house,regular,,1974-01-01
1995200245,2014-06-06,545000.0,2.0,98115,house,regular,,1990-01-01
5710500230,2015-05-06,545000.0,1.0,98027,house,regular,,1973-01-01
4154300296,2015-03-18,545000.0,1.0,98118,house,regular,,1955-01-01
8859000045,2015-04-24,545000.0,1.0,98146,house,regular,,1959-01-01
8682261250,2014-12-11,545000.0,1.0,98053,apartment,regular,,2005-01-01
4443800545,2015-03-30,545000.0,1.0,98117,apartment,regular,,1949-01-01
9126100608,2015-02-25,545000.0,3.0,98122,house,regular,,2007-01-01
8605900060,2014-06-03,545000.0,1.5,98107,house,regular,,1903-01-01
4221250090,2014-11-13,545000.0,2.0,98075,house,regular,,2003-01-01
686400040,2015-04-10,545000.0,1.0,98008,house,regular,,1967-01-01
8567300140,2014-07-23,545000.0,2.0,98038,house,regular,,1984-01-01
8663280160,2015-03-05,545000.0,1.0,98034,house,regular,,1981-01-01
8567450080,2015-03-25,545000.0,2.0,98019,house,regular,,2001-01-01
4449800595,2014-09-22,545000.0,1.5,98117,house,regular,,1925-01-01
2771603610,2015-04-23,545000.0,1.0,98199,house,regular,,1955-01-01
7853360820,2014-09-09,544999.0,2.0,98065,house,regular,,2009-01-01
4037200530,2015-03-17,544950.0,1.0,98008,house,regular,,1957-01-01
4221270290,2014-11-21,544900.0,2.0,98075,house,regular,,2004-01-01
9558050360,2015-04-21,544800.0,2.0,98058,house,regular,,2004-01-01
8099900260,2014-05-28,544500.0,1.0,98075,house,good,,1974-01-01
3359500755,2014-09-02,544500.0,1.5,98115,house,regular,,1914-01-01
9512501370,2014-11-05,544300.0,1.0,98052,house,good,,1969-01-01
148000035,2014-06-02,544000.0,1.5,98116,house,regular,,1910-01-01
3905100310,2014-06-25,544000.0,2.0,98029,house,regular,,1994-01-01
3052700460,2014-06-30,544000.0,2.0,98117,house,regular,,2007-01-01
3180100023,2015-01-30,544000.0,3.5,98105,house,regular,,1998-01-01
7853270630,2015-01-20,544000.0,2.0,98065,house,regular,,2005-01-01
7010700292,2014-10-09,543500.0,1.0,98199,house,regular,,1970-01-01
7852010950,2014-10-20,543500.0,2.0,98065,house,regular,,1998-01-01
2338800100,2014-05-08,543200.0,1.5,98166,house,good,,1940-01-01
1370804430,2015-03-05,543115.0,1.0,98199,apartment,regular,,1947-01-01
2802200100,2014-08-11,543000.0,2.0,98052,house,regular,,1983-01-01
1972202505,2014-07-29,543000.0,3.0,98103,house,regular,,2004-01-01
1048000060,2014-06-19,543000.0,3.0,98103,house,regular,,2008-01-01
2922701085,2015-03-27,543000.0,1.0,98117,apartment,good,,1910-01-01
3645500050,2014-05-14,543000.0,1.0,98133,house,regular,2014-01-01,1962-01-01
2346800005,2015-04-27,543000.0,2.0,98136,house,regular,,1944-01-01
3034200370,2014-10-31,543000.0,2.0,98133,house,regular,,1995-01-01
723069128,2014-05-14,543000.0,1.5,98027,apartment,regular,,1992-01-01
9521101520,2014-12-12,543000.0,1.0,98103,apartment,regular,,1918-01-01
426069095,2014-10-14,542950.0,2.0,98077,house,regular,,1988-01-01
1438000120,2014-06-16,542525.0,2.0,98059,house,regular,,2014-01-01
5561400610,2014-10-19,542500.0,1.0,98027,house,regular,,1989-01-01
5423600040,2014-07-07,542500.0,2.0,98052,house,regular,,1987-01-01
7811210200,2015-04-20,542500.0,1.0,98005,house,regular,,1972-01-01
2623069031,2014-05-21,542500.0,1.5,98027,house,good,,1931-01-01
9274201809,2014-11-19,542500.0,2.5,98116,house,regular,,2004-01-01
8838900167,2014-05-09,542500.0,2.0,98007,house,regular,,1978-01-01
2770601457,2015-02-10,542300.0,3.0,98199,house,regular,,2013-01-01
7214710300,2014-07-16,542126.0,2.0,98077,house,regular,,1977-01-01
3296000040,2014-09-23,542000.0,1.0,98007,house,regular,,1964-01-01
8857320120,2015-03-10,542000.0,2.0,98008,apartment,regular,,1979-01-01
8562700300,2014-07-08,542000.0,1.0,98052,house,regular,2014-01-01,1966-01-01
1868903130,2015-02-12,542000.0,1.5,98115,house,regular,,1922-01-01
8682231190,2014-10-21,542000.0,1.0,98053,apartment,regular,,2003-01-01
2205500400,2014-05-14,542000.0,1.0,98006,house,regular,,1955-01-01
458000065,2014-09-23,542000.0,1.5,98117,house,regular,,1928-01-01
3396820010,2015-02-23,542000.0,2.0,98052,house,regular,,1985-01-01
9550204515,2014-09-24,542000.0,1.0,98105,apartment,regular,,1910-01-01
8944600060,2015-04-20,541900.0,2.0,98007,house,regular,,1988-01-01
8956200760,2014-10-13,541800.0,2.0,98001,house,regular,,2014-01-01
3914000090,2015-04-21,541500.0,1.0,98001,house,regular,,1960-01-01
8682282210,2015-04-17,541500.0,2.0,98053,apartment,regular,,2006-01-01
5422560850,2014-12-10,541338.0,2.0,98052,house,regular,,1977-01-01
6071200545,2014-05-05,541125.0,1.0,98006,house,regular,,1960-01-01
7214800240,2015-03-16,541100.0,2.0,98072,house,regular,,1978-01-01
1928300640,2014-08-28,541000.0,1.5,98105,house,regular,,1927-01-01
1982201595,2015-01-21,541000.0,2.0,98107,house,regular,,2013-01-01
3630030010,2014-09-26,541000.0,2.0,98029,house,regular,,2005-01-01
9325200160,2014-06-19,540500.0,2.0,98166,house,regular,,2014-01-01
1122069006,2014-07-10,540500.0,1.0,98038,house,regular,,1996-01-01
9328500680,2015-02-02,540400.0,1.0,98008,house,regular,,1974-01-01
123039642,2015-05-01,540000.0,1.0,98146,house,regular,,1981-01-01
7853220670,2014-09-18,540000.0,2.0,98065,house,regular,,2004-01-01
9532000170,2015-02-17,540000.0,2.0,98011,house,regular,,2010-01-01
3964400160,2014-11-18,540000.0,1.5,98144,house,regular,,1926-01-01
3626039268,2014-05-16,540000.0,1.5,98103,studio,regular,,1920-01-01
3905040070,2015-05-04,540000.0,2.0,98029,house,regular,,1991-01-01
1133000100,2014-10-07,540000.0,1.5,98125,house,regular,,1940-01-01
2785000110,2014-06-05,540000.0,1.5,98005,house,regular,,1962-01-01
254000241,2015-03-24,540000.0,2.0,98146,house,regular,,2006-01-01
3905100740,2014-06-08,540000.0,2.0,98029,house,regular,,1994-01-01
3396200300,2015-03-31,540000.0,1.0,98052,house,regular,,1982-01-01
9194101388,2014-09-19,540000.0,1.5,98034,house,regular,,1909-01-01
7853360480,2014-09-04,540000.0,2.0,98065,house,regular,,2011-01-01
3157600240,2014-09-03,540000.0,3.0,98106,house,regular,,1990-01-01
1026069172,2014-06-18,540000.0,2.0,98077,house,regular,,1989-01-01
3908100020,2014-08-03,540000.0,1.5,98115,house,good,,1951-01-01
7430500415,2014-07-25,540000.0,1.0,98008,apartment,regular,,1971-01-01
1997200245,2014-07-14,540000.0,1.0,98103,apartment,good,,1950-01-01
5200100115,2014-11-17,540000.0,1.5,98117,house,regular,,1929-01-01
1982201596,2015-01-12,540000.0,2.0,98107,house,regular,,2014-01-01
4305600250,2014-10-27,540000.0,2.0,98059,house,regular,,2013-01-01
4237901250,2015-03-27,540000.0,1.5,98199,house,regular,,1907-01-01
1890000166,2014-09-05,540000.0,3.0,98105,house,regular,,2009-01-01
5126310110,2014-07-22,540000.0,2.0,98059,house,regular,,2005-01-01
8567450140,2014-08-27,540000.0,2.0,98019,house,regular,,2002-01-01
2872900280,2015-04-06,540000.0,1.0,98074,house,regular,,1984-01-01
117000001,2014-05-27,540000.0,2.0,98116,house,regular,2003-01-01,1940-01-01
8651520240,2014-07-28,540000.0,2.0,98074,house,regular,,1984-01-01
9547205225,2014-08-14,540000.0,1.0,98115,house,good,,1918-01-01
4022906531,2014-08-06,540000.0,1.0,98155,house,good,,1959-01-01
2126079014,2014-05-12,540000.0,1.0,98019,house,regular,,1990-01-01
7635801371,2014-07-25,540000.0,2.0,98166,house,regular,,1921-01-01
3396800120,2015-04-27,540000.0,1.0,98052,house,regular,,1983-01-01
423059387,2014-11-18,540000.0,2.0,98056,house,regular,,2007-01-01
6840701150,2015-03-11,540000.0,1.5,98122,house,regular,,1919-01-01
6743700030,2015-04-01,540000.0,2.0,98033,house,regular,,1928-01-01
5700000245,2014-06-02,540000.0,1.5,98144,house,regular,,1925-01-01
6329000185,2015-03-29,540000.0,1.5,98146,house,regular,,1912-01-01
2767603255,2015-02-24,540000.0,1.0,98107,apartment,regular,,1903-01-01
7234601025,2014-08-05,540000.0,2.0,98122,house,regular,,2008-01-01
8682301600,2015-05-04,540000.0,2.0,98053,house,regular,,2008-01-01
5104511250,2014-06-13,540000.0,2.0,98038,house,regular,,2003-01-01
9465910380,2014-10-24,540000.0,2.0,98072,house,regular,,1991-01-01
5126310060,2015-04-17,540000.0,2.0,98059,house,regular,,2005-01-01
1036450360,2015-01-07,540000.0,2.0,98034,house,regular,,2001-01-01
7853360300,2014-09-04,540000.0,2.0,98065,house,regular,,2010-01-01
9297301535,2014-05-29,540000.0,1.0,98126,house,regular,,1940-01-01
6821102358,2015-02-24,540000.0,2.0,98199,house,regular,,2002-01-01
1089700010,2014-10-08,540000.0,2.0,98011,house,regular,,1995-01-01
2862100260,2014-10-03,540000.0,1.0,98105,house,regular,,1918-01-01
5423600080,2014-09-18,540000.0,2.0,98052,house,regular,1999-01-01,1987-01-01
342000036,2014-07-02,540000.0,2.0,98122,house,regular,,1994-01-01
6744700427,2014-05-07,540000.0,2.0,98155,house,regular,1984-01-01,1948-01-01
1822069097,2014-12-23,540000.0,2.0,98042,house,regular,1985-01-01,1960-01-01
5536500020,2014-07-16,540000.0,2.0,98072,house,regular,,2004-01-01
1428000970,2014-05-21,540000.0,1.0,98053,house,regular,,1983-01-01
1797500780,2014-05-21,540000.0,2.0,98115,house,regular,,2007-01-01
2193340140,2014-08-14,540000.0,2.0,98052,house,regular,,1985-01-01
3423600065,2014-06-04,540000.0,1.0,98115,house,regular,,1925-01-01
4023500362,2015-04-02,540000.0,1.0,98155,house,regular,,1977-01-01
8714600145,2015-04-01,540000.0,1.0,98105,apartment,regular,,1906-01-01
9272201318,2015-04-14,540000.0,2.5,98116,house,regular,,2007-01-01
1722069097,2014-12-29,540000.0,1.0,98038,house,regular,,1981-01-01
7527000090,2014-08-14,540000.0,1.0,98074,house,regular,,1971-01-01
8854000010,2014-08-12,540000.0,2.0,98011,house,regular,,1978-01-01
6204050160,2014-06-08,540000.0,2.0,98011,house,regular,,2007-01-01
259100110,2014-06-18,540000.0,1.0,98177,house,good,,1963-01-01
3578401700,2014-07-01,540000.0,1.0,98074,house,regular,,1984-01-01
3303910010,2015-02-20,540000.0,2.0,98034,house,regular,,1978-01-01
866400040,2014-10-13,540000.0,1.0,98034,house,regular,,2009-01-01
2919201095,2015-03-27,540000.0,1.5,98103,house,regular,,1926-01-01
1624079104,2015-04-02,540000.0,2.0,98024,house,regular,,1996-01-01
7852010940,2015-05-05,540000.0,2.0,98065,house,regular,,1998-01-01
9530101385,2014-10-14,540000.0,1.0,98107,apartment,regular,,1959-01-01
7200001608,2014-07-01,540000.0,1.0,98052,house,regular,,1968-01-01
955000430,2014-09-03,540000.0,2.0,98112,apartment,regular,,2009-01-01
6446200050,2015-05-04,540000.0,1.0,98029,house,regular,,1968-01-01
3741600020,2014-09-15,540000.0,1.0,98166,house,regular,,1948-01-01
8563030500,2015-03-30,539950.0,1.0,98008,house,regular,,1966-01-01
2705600068,2015-03-27,539950.0,3.0,98117,house,regular,,2014-01-01
3869900136,2014-12-19,539950.0,3.0,98136,house,regular,,2014-01-01
4310700778,2015-02-10,539950.0,3.0,98103,house,regular,,2014-01-01
3630120380,2015-02-05,539950.0,1.0,98029,apartment,regular,,2007-01-01
2652501513,2014-08-13,539950.0,1.5,98109,house,regular,2007-01-01,1910-01-01
2705600067,2015-03-23,539950.0,3.0,98117,house,regular,,2014-01-01
1560920040,2014-07-31,539950.0,2.0,98038,house,regular,,1990-01-01
7853300070,2014-08-18,539950.0,2.0,98065,house,regular,,2006-01-01
3342700371,2014-06-09,539950.0,1.0,98056,house,regular,,1963-01-01
5056500210,2014-10-07,539950.0,1.0,98006,house,regular,,1966-01-01
7852090820,2014-07-29,539900.0,2.0,98065,house,regular,,2001-01-01
5694500497,2015-01-16,539900.0,2.0,98103,house,regular,,2005-01-01
6403310060,2014-08-11,539900.0,1.0,98033,house,regular,,1976-01-01
4017050260,2014-06-06,539500.0,2.0,98038,house,regular,,1990-01-01
3261020080,2014-12-24,539500.0,1.0,98034,house,regular,,1977-01-01
4174600072,2014-12-23,539500.0,2.0,98108,house,regular,,1997-01-01
1026069155,2015-03-12,539000.0,2.0,98077,house,regular,,1988-01-01
1931300425,2014-09-08,539000.0,1.5,98103,house,good,,1923-01-01
1725079025,2014-09-03,539000.0,1.0,98014,house,regular,,1993-01-01
6870300090,2014-06-04,539000.0,2.0,98052,house,regular,,2005-01-01
7577700521,2014-10-01,539000.0,1.0,98116,apartment,regular,,1919-01-01
4040500100,2014-10-20,539000.0,2.0,98007,house,regular,,1961-01-01
1604601801,2015-02-17,539000.0,2.0,98118,house,regular,,2010-01-01
23520380,2014-09-09,539000.0,1.0,98052,house,regular,,1978-01-01
9136103026,2015-03-05,539000.0,1.0,98103,house,regular,,1915-01-01
8665900291,2015-02-25,539000.0,2.0,98155,house,regular,,1993-01-01
8910500150,2015-01-20,539000.0,1.0,98133,house,regular,,1971-01-01
8651510380,2014-12-16,539000.0,1.0,98074,house,regular,,1982-01-01
8651520420,2014-06-06,539000.0,1.0,98074,house,regular,,1985-01-01
2768301477,2015-04-25,539000.0,2.0,98107,house,regular,,2008-01-01
9557300040,2015-02-25,539000.0,1.0,98008,house,regular,,1973-01-01
5101402435,2015-03-04,539000.0,1.0,98115,house,good,,1954-01-01
7504001430,2014-10-23,539000.0,2.0,98074,house,regular,,1974-01-01
1238500281,2015-04-10,539000.0,1.5,98033,house,regular,,1954-01-01
255520150,2014-09-02,539000.0,2.0,98019,house,regular,,2006-01-01
3438500924,2014-08-11,538900.0,2.0,98106,house,regular,,2005-01-01
6600220380,2014-05-31,538888.0,2.0,98074,house,regular,,1987-01-01
7852090180,2014-08-04,538500.0,2.0,98065,house,regular,,2000-01-01
1722049154,2014-07-07,538250.0,2.0,98198,house,regular,,1984-01-01
686201000,2014-12-30,538200.0,1.0,98008,house,regular,,1964-01-01
6388900710,2014-12-19,538000.0,2.0,98056,house,regular,,1988-01-01
2155000160,2014-05-08,538000.0,1.0,98052,house,regular,,1967-01-01
9547204675,2014-10-24,538000.0,1.0,98115,apartment,regular,1992-01-01,1929-01-01
9211010320,2014-07-09,538000.0,2.0,98059,house,regular,,2009-01-01
6414100025,2014-07-21,538000.0,1.0,98125,house,regular,,1978-01-01
1994200040,2014-06-13,538000.0,1.0,98103,house,regular,,1906-01-01
2211700290,2014-12-04,538000.0,1.0,98006,house,good,,1960-01-01
6326000130,2014-12-02,538000.0,2.0,98146,house,regular,,1992-01-01
2856102280,2014-05-14,538000.0,1.5,98117,house,regular,,1904-01-01
6414100192,2014-12-09,538000.0,2.0,98125,house,regular,1991-01-01,1951-01-01
7922900380,2014-10-30,538000.0,1.0,98008,house,regular,,1963-01-01
7923000360,2015-01-20,538000.0,1.0,98008,house,regular,,1965-01-01
427000065,2015-01-26,537500.0,1.0,98118,house,good,,1979-01-01
6127011000,2014-05-08,537500.0,2.0,98075,house,regular,,2005-01-01
3459700340,2014-10-30,537250.0,1.0,98155,house,regular,,1978-01-01
6388910040,2015-03-24,537100.0,1.0,98056,house,regular,,1990-01-01
8663240180,2015-03-30,537000.0,2.0,98034,house,regular,,2012-01-01
4136980090,2015-04-07,537000.0,2.0,98092,house,regular,,2006-01-01
1235700042,2014-05-28,537000.0,2.0,98033,house,good,,1999-01-01
1232000810,2015-03-26,537000.0,1.0,98117,house,regular,,1921-01-01
7923200150,2014-09-15,537000.0,1.0,98008,house,regular,,1967-01-01
1117300050,2015-03-27,537000.0,1.5,98074,house,regular,,1982-01-01
5309100515,2015-01-20,537000.0,1.0,98117,house,regular,,1910-01-01
5014000100,2014-09-24,537000.0,1.0,98116,house,regular,,1950-01-01
7214810050,2015-04-16,537000.0,1.0,98072,house,regular,,1980-01-01
6744700424,2014-06-26,537000.0,2.0,98155,house,regular,1988-01-01,1942-01-01
7752000065,2015-01-06,537000.0,1.0,98008,house,good,,1957-01-01
6338000032,2014-08-27,537000.0,1.5,98105,house,regular,,1945-01-01
7853420480,2014-06-18,536751.0,1.0,98065,house,regular,,2013-01-01
6619910260,2015-04-07,536650.0,1.0,98034,house,regular,,1975-01-01
6909200401,2014-09-08,536500.0,2.0,98144,house,regular,,2000-01-01
9297301505,2014-05-09,536500.0,1.5,98126,house,good,,1926-01-01
7550801207,2015-04-28,536500.0,1.0,98107,apartment,regular,,1925-01-01
6127010320,2014-06-09,536000.0,2.0,98075,house,regular,,2005-01-01
8835350300,2015-03-04,536000.0,2.0,98072,house,regular,,1993-01-01
2722059275,2015-05-12,536000.0,2.0,98042,house,regular,,1984-01-01
5101405067,2014-05-09,536000.0,1.5,98115,house,regular,1992-01-01,1925-01-01
3905030480,2014-06-17,536000.0,2.0,98029,house,regular,,1991-01-01
9532000070,2014-12-01,536000.0,2.0,98072,house,regular,,2009-01-01
7853300280,2015-02-13,536000.0,2.0,98065,house,regular,,2006-01-01
7280300375,2015-01-22,536000.0,1.0,98177,house,regular,,1965-01-01
475000004,2014-07-07,536000.0,2.0,98107,apartment,regular,,2009-01-01
1175000059,2014-10-10,536000.0,1.5,98107,house,regular,,1945-01-01
2273600460,2015-01-30,536000.0,1.0,98033,house,regular,,1983-01-01
7852170570,2015-03-09,535950.0,2.0,98065,house,regular,,2003-01-01
4046400010,2015-03-09,535900.0,1.0,98008,house,regular,,1975-01-01
3905081070,2014-05-21,535800.0,2.0,98029,house,regular,,1994-01-01
7518507330,2014-07-24,535610.0,1.5,98117,house,good,,1901-01-01
3905080730,2015-02-23,535500.0,2.0,98029,house,regular,,1994-01-01
7399800150,2014-06-06,535500.0,2.0,98072,house,regular,,1983-01-01
1442870050,2014-07-18,535365.0,2.0,98045,house,regular,,2012-01-01
2795000080,2014-09-19,535100.0,1.0,98177,house,regular,,1973-01-01
4473400045,2014-08-26,535000.0,1.0,98144,house,good,,1954-01-01
7202330790,2014-06-18,535000.0,2.0,98053,house,regular,,2003-01-01
7806500290,2014-08-18,535000.0,2.0,98059,house,regular,,1990-01-01
3123049320,2015-04-15,535000.0,2.0,98166,house,regular,,1989-01-01
239000115,2015-04-08,535000.0,1.0,98188,apartment,regular,,1982-01-01
3388300590,2014-06-11,535000.0,2.0,98027,house,regular,,1978-01-01
1705400244,2015-04-02,535000.0,1.0,98118,apartment,good,,1908-01-01
7394400080,2015-03-04,535000.0,2.0,98108,house,regular,,2014-01-01
5694000706,2014-08-13,535000.0,3.0,98103,house,regular,,2008-01-01
826069184,2014-10-02,535000.0,2.0,98077,house,regular,,1978-01-01
8670000060,2014-08-27,535000.0,1.0,98155,house,regular,,1968-01-01
625100181,2014-05-08,535000.0,2.0,98077,house,regular,,2004-01-01
2922701175,2014-09-19,535000.0,1.0,98117,apartment,regular,,1937-01-01
222069029,2015-02-19,535000.0,1.0,98038,apartment,regular,,1976-01-01
6884800262,2014-09-20,535000.0,1.0,98115,house,good,,1969-01-01
6301800020,2014-05-06,535000.0,2.0,98034,house,regular,,1991-01-01
9357000650,2014-05-27,535000.0,2.0,98146,house,regular,2013-01-01,1921-01-01
387000190,2015-04-30,535000.0,1.0,98146,house,good,,1974-01-01
7708210070,2014-06-17,535000.0,2.0,98059,house,regular,,2006-01-01
1695900060,2015-05-11,535000.0,1.5,98144,house,regular,,1925-01-01
8961990090,2014-06-24,535000.0,2.0,98074,house,regular,,1999-01-01
3210950510,2014-09-04,535000.0,1.0,98024,house,regular,,1977-01-01
6414600232,2015-04-20,535000.0,1.0,98133,house,regular,,1990-01-01
3886902445,2015-03-16,535000.0,1.0,98033,apartment,bad,,1954-01-01
3693901720,2014-07-01,535000.0,1.5,98117,house,regular,,1945-01-01
3856900005,2014-09-09,535000.0,1.0,98115,house,regular,,1913-01-01
3905100220,2014-05-28,535000.0,2.0,98029,house,regular,,1994-01-01
2921700060,2014-10-27,535000.0,1.5,98117,house,regular,,1920-01-01
6843310120,2014-10-29,535000.0,2.0,98075,house,regular,,1977-01-01
8556800100,2015-01-21,535000.0,2.0,98022,house,regular,,2002-01-01
8564850300,2014-09-12,535000.0,2.0,98045,house,regular,,2012-01-01
7589200193,2014-11-10,535000.0,1.5,98117,house,regular,,1929-01-01
8856900310,2015-02-03,535000.0,2.0,98058,house,regular,,1985-01-01
4315700505,2015-02-10,535000.0,1.5,98136,house,good,,1928-01-01
434000040,2014-05-27,535000.0,1.0,98115,apartment,regular,,1951-01-01
6821102317,2014-12-09,535000.0,2.5,98199,house,regular,,2005-01-01
3904960150,2015-04-23,535000.0,2.0,98029,house,regular,,1989-01-01
9517200480,2014-07-02,535000.0,1.0,98072,house,regular,,1983-01-01
625049281,2014-05-21,535000.0,1.0,98103,apartment,regular,,1939-01-01
9211010440,2015-04-30,535000.0,2.0,98059,house,regular,,2009-01-01
3629990180,2014-08-05,535000.0,2.0,98029,house,regular,,2005-01-01
4317700085,2015-01-22,535000.0,1.5,98136,house,regular,,1920-01-01
3905100380,2015-04-21,535000.0,2.0,98029,house,regular,,1995-01-01
7504100910,2014-10-06,535000.0,1.0,98074,house,regular,,1983-01-01
3019300090,2014-07-23,535000.0,1.0,98107,apartment,regular,,1944-01-01
9578060230,2014-06-18,535000.0,2.0,98028,house,regular,,2008-01-01
2490200620,2014-08-11,535000.0,1.0,98136,house,regular,,1957-01-01
3449820100,2014-12-24,535000.0,2.0,98056,apartment,regular,,1998-01-01
7518504291,2014-12-15,535000.0,1.0,98117,apartment,regular,,1927-01-01
2787250080,2015-03-27,535000.0,2.0,98019,house,regular,,1994-01-01
1370803925,2014-09-03,535000.0,1.5,98199,apartment,regular,,1939-01-01
323059316,2015-05-05,535000.0,2.0,98059,house,regular,,2003-01-01
9528104108,2014-05-29,535000.0,3.0,98115,house,regular,,2003-01-01
7550800195,2014-07-30,535000.0,1.5,98107,house,regular,,1945-01-01
1626069178,2014-09-10,535000.0,1.0,98077,house,good,,1979-01-01
5711200170,2014-05-23,535000.0,2.0,98052,house,regular,,1994-01-01
3649100674,2015-04-30,535000.0,2.0,98028,house,regular,,2003-01-01
9264000010,2014-07-29,535000.0,2.0,98001,house,regular,,1988-01-01
2767604425,2015-01-29,535000.0,3.0,98107,house,regular,,2007-01-01
9510310030,2014-07-28,535000.0,2.0,98045,house,regular,,1995-01-01
7202260780,2015-01-20,535000.0,2.0,98053,house,regular,,2001-01-01
5302400080,2014-10-15,535000.0,1.0,98028,house,regular,,1986-01-01
5366200030,2015-02-05,535000.0,2.0,98122,house,regular,,1906-01-01
871000170,2014-12-02,535000.0,1.0,98199,apartment,regular,,1952-01-01
2770601734,2014-06-30,535000.0,1.0,98199,house,regular,,1925-01-01
3013300017,2015-04-08,535000.0,1.0,98136,house,regular,,1941-01-01
9523102420,2014-09-22,535000.0,1.0,98103,studio,regular,,1906-01-01
8562770250,2014-05-07,535000.0,2.0,98027,house,regular,,2006-01-01
7708200180,2014-07-10,535000.0,2.0,98059,house,regular,,2006-01-01
8082400100,2014-08-25,535000.0,1.0,98117,house,regular,,1925-01-01
7852020080,2014-12-10,535000.0,2.0,98065,house,regular,,2000-01-01
123039376,2014-08-20,535000.0,1.0,98146,house,regular,,2014-01-01
7702080110,2014-10-16,535000.0,2.0,98028,house,regular,,2007-01-01
3290800215,2014-07-30,535000.0,1.0,98115,apartment,regular,2014-01-01,1950-01-01
6163901772,2014-09-18,535000.0,1.0,98155,house,good,,1952-01-01
2726079061,2014-05-07,535000.0,1.5,98014,house,regular,,1988-01-01
9202600060,2014-06-02,535000.0,2.0,98027,house,regular,,1984-01-01
6388920460,2014-12-26,535000.0,2.0,98056,house,regular,,1990-01-01
3395300180,2014-08-12,534950.0,2.0,98052,house,regular,,1977-01-01
5101408593,2014-07-11,534950.0,1.0,98125,house,regular,,1956-01-01
7787920180,2015-05-04,534950.0,2.0,98019,house,regular,,2006-01-01
1529200480,2014-05-18,534640.0,1.0,98072,house,regular,,1994-01-01
3630030110,2014-06-16,534500.0,2.0,98029,house,regular,,2005-01-01
259800680,2014-08-05,534000.0,1.0,98008,house,good,,1965-01-01
4038200120,2014-08-25,534000.0,1.0,98008,house,regular,,1959-01-01
9191201325,2015-03-01,534000.0,1.5,98105,house,regular,,1926-01-01
9126100850,2014-11-20,534000.0,2.0,98122,house,regular,,1992-01-01
3905040800,2014-09-25,533600.0,2.0,98029,house,regular,,1990-01-01
291310310,2014-12-10,533500.0,2.0,98027,house,regular,,2005-01-01
1442880610,2014-08-29,533380.0,2.0,98045,house,regular,,2014-01-01
