,dormitory_type,condition_type,house_age
10100,apartament,regular,new_house
10101,apartament,regular,new_house
10102,house,regular,new_house
10103,house,regular,new_house
10104,apartament,regular,new_house
10105,apartament,regular,new_house
10106,house,regular,new_house
10107,house,regular,new_house
10108,house,regular,new_house
10109,house,regular,new_house
10110,house,regular,new_house
10111,house,regular,new_house
10112,house,regular,new_house
10113,house,regular,new_house
10114,house,regular,new_house
10115,house,regular,new_house
10116,house,regular,new_house
10117,house,regular,new_house
10118,house,regular,new_house
10119,house,regular,new_house
10120,house,regular,new_house
10121,house,regular,new_house
10122,house,regular,new_house
10123,house,regular,new_house
10124,house,regular,new_house
10125,house,regular,new_house
10126,house,regular,new_house
10127,house,regular,new_house
10128,house,regular,new_house
10129,house,regular,new_house
10130,house,regular,new_house
10131,house,regular,new_house
10132,house,regular,new_house
10133,house,regular,new_house
10134,house,regular,new_house
10135,apartament,regular,new_house
10136,apartament,regular,new_house
10137,house,regular,new_house
10138,house,regular,new_house
10139,house,regular,new_house
10140,studio,regular,new_house
10141,house,regular,new_house
10142,house,regular,new_house
10143,house,regular,new_house
10144,house,regular,new_house
10145,house,regular,new_house
10146,house,regular,new_house
10147,house,good,new_house
10148,house,regular,new_house
10149,house,good,new_house
10150,house,regular,new_house
10151,house,regular,new_house
10152,house,good,new_house
10153,apartament,regular,new_house
10154,house,regular,new_house
10155,house,regular,new_house
10156,house,regular,new_house
10157,house,regular,new_house
10158,house,regular,new_house
10159,house,regular,new_house
10160,house,regular,new_house
10161,house,regular,new_house
10162,house,regular,new_house
10163,house,regular,new_house
10164,apartament,regular,new_house
10165,house,regular,new_house
10166,house,regular,new_house
10167,house,regular,new_house
10168,house,regular,new_house
10169,apartament,regular,new_house
10170,house,regular,new_house
10171,house,regular,new_house
10172,apartament,regular,new_house
10173,house,regular,new_house
10174,house,regular,new_house
10175,house,regular,new_house
10176,house,regular,new_house
10177,house,regular,new_house
10178,house,regular,new_house
10179,house,regular,new_house
10180,house,regular,new_house
10181,house,regular,new_house
10182,house,regular,new_house
10183,house,regular,new_house
10184,house,regular,new_house
10185,house,regular,new_house
10186,house,regular,new_house
10187,house,regular,new_house
10188,house,regular,new_house
10189,house,good,new_house
10190,house,regular,new_house
10191,house,regular,new_house
10192,house,regular,new_house
10193,house,regular,new_house
10194,house,regular,new_house
10195,house,regular,new_house
10196,house,regular,new_house
10197,house,regular,new_house
10198,house,regular,new_house
10199,house,regular,new_house
10200,house,regular,new_house
10201,apartament,regular,new_house
10202,house,regular,new_house
10203,house,regular,new_house
10204,house,regular,new_house
10205,apartament,regular,new_house
10206,house,regular,new_house
10207,house,regular,new_house
10208,house,regular,new_house
10209,house,regular,new_house
10210,house,regular,new_house
10211,house,good,new_house
10212,apartament,regular,new_house
10213,house,regular,new_house
10214,house,regular,new_house
10215,apartament,regular,new_house
10216,house,regular,new_house
10217,house,regular,new_house
10218,apartament,regular,new_house
10219,house,regular,new_house
10220,house,regular,new_house
10221,house,good,new_house
10222,house,good,new_house
10223,house,regular,new_house
10224,house,regular,new_house
10225,house,regular,new_house
10226,house,regular,new_house
10227,house,regular,new_house
10228,house,regular,new_house
10229,house,regular,new_house
10230,house,regular,new_house
10231,house,regular,new_house
10232,house,regular,new_house
10233,house,regular,new_house
10234,apartament,regular,new_house
10235,house,regular,new_house
10236,house,regular,new_house
10237,house,regular,new_house
10238,house,regular,new_house
10239,house,regular,new_house
10240,apartament,regular,new_house
10241,house,regular,new_house
10242,house,regular,new_house
10243,house,regular,new_house
10244,house,good,new_house
10245,house,regular,new_house
10246,house,regular,new_house
10247,house,regular,new_house
10248,house,regular,new_house
10249,apartament,regular,new_house
10250,house,regular,new_house
10251,house,good,new_house
10252,house,good,new_house
10253,apartament,regular,new_house
10254,apartament,regular,new_house
10255,house,regular,new_house
10256,house,regular,new_house
10257,house,regular,new_house
10258,house,regular,new_house
10259,house,regular,new_house
10260,house,regular,new_house
10261,house,regular,new_house
10262,house,regular,new_house
10263,house,regular,new_house
10264,house,good,new_house
10265,house,regular,new_house
10266,house,regular,new_house
10267,house,regular,new_house
10268,house,regular,new_house
10269,house,regular,new_house
10270,house,regular,new_house
10271,house,regular,new_house
10272,house,regular,new_house
10273,house,regular,new_house
10274,house,regular,new_house
10275,house,regular,new_house
10276,house,regular,new_house
10277,house,regular,new_house
10278,house,regular,new_house
10279,house,regular,new_house
10280,house,regular,new_house
10281,house,regular,new_house
10282,house,regular,new_house
10283,house,regular,new_house
10284,house,regular,new_house
10285,house,regular,new_house
10286,house,regular,new_house
10287,apartament,regular,new_house
10288,house,regular,new_house
10289,house,regular,new_house
10290,house,regular,new_house
10291,house,regular,new_house
10292,house,regular,new_house
10293,house,regular,new_house
10294,house,regular,new_house
10295,house,regular,new_house
10296,apartament,regular,new_house
10297,apartament,regular,new_house
10298,house,good,new_house
10299,apartament,regular,new_house
10300,apartament,regular,new_house
10301,house,regular,new_house
10302,house,regular,new_house
10303,apartament,regular,new_house
10304,house,regular,new_house
10305,house,regular,new_house
10306,apartament,regular,new_house
10307,house,regular,new_house
10308,house,regular,new_house
10309,house,regular,new_house
10310,house,regular,new_house
10311,house,regular,new_house
10312,house,regular,new_house
10313,apartament,regular,new_house
10314,house,regular,new_house
10315,house,regular,new_house
10316,house,regular,new_house
10317,house,regular,new_house
10318,house,regular,new_house
10319,house,regular,new_house
10320,house,regular,new_house
10321,house,regular,new_house
10322,house,regular,new_house
10323,house,good,new_house
10324,house,regular,new_house
10325,house,regular,new_house
10326,house,regular,new_house
10327,house,regular,new_house
10328,house,good,new_house
10329,house,regular,new_house
10330,house,regular,new_house
10331,apartament,regular,new_house
10332,house,regular,new_house
10333,house,regular,new_house
10334,house,regular,new_house
10335,house,regular,new_house
10336,house,regular,new_house
10337,house,regular,new_house
10338,house,regular,new_house
10339,house,regular,new_house
10340,apartament,regular,new_house
10341,house,regular,new_house
10342,apartament,regular,new_house
10343,house,regular,new_house
10344,house,regular,new_house
10345,house,regular,new_house
10346,house,regular,new_house
10347,house,regular,new_house
10348,house,regular,new_house
10349,apartament,regular,new_house
10350,house,regular,new_house
10351,house,regular,new_house
10352,house,regular,new_house
10353,house,regular,new_house
10354,house,regular,new_house
10355,house,regular,new_house
10356,house,regular,new_house
10357,house,regular,new_house
10358,house,regular,new_house
10359,house,regular,new_house
10360,house,regular,new_house
10361,house,regular,new_house
10362,house,regular,new_house
10363,house,regular,new_house
10364,house,good,new_house
10365,house,regular,new_house
10366,apartament,good,new_house
10367,house,regular,new_house
10368,house,regular,new_house
10369,apartament,regular,new_house
10370,house,regular,new_house
10371,apartament,regular,new_house
10372,house,regular,new_house
10373,house,regular,new_house
10374,house,regular,new_house
10375,house,regular,new_house
10376,house,regular,new_house
10377,house,good,new_house
10378,house,regular,new_house
10379,house,regular,new_house
10380,house,regular,new_house
10381,house,regular,new_house
10382,house,good,new_house
10383,house,regular,new_house
10384,house,regular,new_house
10385,house,regular,new_house
10386,studio,regular,new_house
10387,house,regular,new_house
10388,house,regular,new_house
10389,house,regular,new_house
10390,house,regular,new_house
10391,house,regular,new_house
10392,apartament,regular,new_house
10393,house,regular,new_house
10394,house,regular,new_house
10395,house,regular,new_house
10396,apartament,regular,new_house
10397,house,good,new_house
10398,house,regular,new_house
10399,house,regular,new_house
10400,house,regular,new_house
10401,house,good,new_house
10402,house,regular,new_house
10403,house,regular,new_house
10404,house,regular,new_house
10405,house,regular,new_house
10406,house,regular,new_house
10407,house,regular,new_house
10408,house,regular,new_house
10409,apartament,regular,new_house
10410,house,regular,new_house
10411,apartament,regular,new_house
10412,house,regular,new_house
10413,house,regular,new_house
10414,house,regular,new_house
10415,house,regular,new_house
10416,house,regular,new_house
10417,house,regular,new_house
10418,house,regular,new_house
10419,house,regular,new_house
10420,house,regular,new_house
10421,house,regular,new_house
10422,house,regular,new_house
10423,house,regular,new_house
10424,apartament,regular,new_house
10425,house,good,new_house
10426,apartament,good,new_house
10427,house,bad,new_house
10428,house,regular,new_house
10429,house,regular,new_house
10430,house,regular,new_house
10431,house,regular,new_house
10432,house,regular,new_house
10433,house,regular,new_house
10434,apartament,regular,new_house
10435,house,regular,new_house
10436,house,regular,new_house
10437,house,regular,new_house
10438,house,regular,new_house
10439,house,regular,new_house
10440,house,regular,new_house
10441,house,regular,new_house
10442,house,regular,new_house
10443,house,regular,new_house
10444,house,regular,new_house
10445,house,regular,new_house
10446,house,regular,new_house
10447,house,good,new_house
10448,apartament,good,new_house
10449,house,regular,new_house
10450,house,regular,new_house
10451,house,regular,new_house
10452,house,good,new_house
10453,house,good,new_house
10454,house,regular,new_house
10455,house,regular,new_house
10456,house,bad,new_house
10457,house,regular,new_house
10458,house,regular,new_house
10459,house,regular,new_house
10460,house,good,new_house
10461,apartament,regular,new_house
10462,house,regular,new_house
10463,house,regular,new_house
10464,house,regular,new_house
10465,house,regular,new_house
10466,house,regular,new_house
10467,house,regular,new_house
10468,house,regular,new_house
10469,house,regular,new_house
10470,apartament,good,new_house
10471,house,regular,new_house
10472,house,regular,new_house
10473,house,regular,new_house
10474,house,regular,new_house
10475,apartament,regular,new_house
10476,house,regular,new_house
10477,house,regular,new_house
10478,apartament,regular,new_house
10479,house,regular,new_house
10480,studio,regular,new_house
10481,studio,regular,new_house
10482,house,regular,new_house
10483,house,regular,new_house
10484,house,regular,new_house
10485,apartament,regular,new_house
10486,house,good,new_house
10487,apartament,regular,new_house
10488,house,regular,new_house
10489,house,regular,new_house
10490,house,regular,new_house
10491,apartament,good,new_house
10492,house,regular,new_house
10493,apartament,regular,new_house
10494,house,regular,new_house
10495,house,regular,new_house
10496,house,regular,new_house
10497,house,regular,new_house
10498,house,regular,new_house
10499,house,good,new_house
10500,house,regular,new_house
10501,house,regular,new_house
10502,house,regular,new_house
10503,house,regular,new_house
10504,house,regular,new_house
10505,house,regular,new_house
10506,house,regular,new_house
10507,house,regular,new_house
10508,apartament,regular,new_house
10509,house,regular,new_house
10510,house,good,new_house
10511,house,regular,new_house
10512,house,regular,new_house
10513,house,regular,new_house
10514,house,regular,new_house
10515,house,good,new_house
10516,house,regular,new_house
10517,house,regular,new_house
10518,house,regular,new_house
10519,apartament,regular,new_house
10520,apartament,regular,new_house
10521,apartament,regular,new_house
10522,house,good,new_house
10523,house,regular,new_house
10524,apartament,regular,new_house
10525,house,regular,new_house
10526,house,regular,new_house
10527,house,regular,new_house
10528,house,regular,new_house
10529,house,regular,new_house
10530,house,regular,new_house
10531,house,regular,new_house
10532,house,regular,new_house
10533,apartament,regular,new_house
10534,house,regular,new_house
10535,apartament,regular,new_house
10536,house,regular,new_house
10537,house,regular,new_house
10538,house,regular,new_house
10539,house,regular,new_house
10540,apartament,regular,new_house
10541,house,regular,new_house
10542,house,regular,new_house
10543,apartament,regular,new_house
10544,house,regular,new_house
10545,house,regular,new_house
10546,house,regular,new_house
10547,house,regular,new_house
10548,house,regular,new_house
10549,house,regular,new_house
10550,house,regular,new_house
10551,apartament,regular,new_house
10552,house,regular,new_house
10553,house,regular,new_house
10554,house,regular,new_house
10555,house,regular,new_house
10556,house,regular,new_house
10557,house,regular,new_house
10558,apartament,regular,new_house
10559,house,regular,new_house
10560,house,regular,new_house
10561,house,regular,new_house
10562,house,regular,new_house
10563,house,regular,new_house
10564,apartament,regular,new_house
10565,house,regular,new_house
10566,house,regular,new_house
10567,house,regular,new_house
10568,house,regular,new_house
10569,house,regular,new_house
10570,house,regular,new_house
10571,apartament,regular,new_house
10572,house,regular,new_house
10573,house,regular,new_house
10574,house,good,new_house
10575,house,regular,new_house
10576,house,regular,new_house
10577,house,regular,new_house
10578,house,regular,new_house
10579,house,regular,new_house
10580,house,regular,new_house
10581,apartament,regular,new_house
10582,house,regular,new_house
10583,house,regular,new_house
10584,house,good,new_house
10585,apartament,bad,new_house
10586,house,regular,new_house
10587,house,regular,new_house
10588,house,regular,new_house
10589,apartament,regular,new_house
10590,house,regular,new_house
10591,house,regular,new_house
10592,house,regular,new_house
10593,house,regular,new_house
10594,house,regular,new_house
10595,house,regular,new_house
10596,apartament,regular,new_house
10597,house,regular,new_house
10598,house,regular,new_house
10599,apartament,regular,new_house
10600,house,regular,new_house
10601,house,regular,new_house
10602,house,regular,new_house
10603,house,regular,new_house
10604,house,regular,new_house
10605,house,regular,new_house
10606,house,regular,new_house
10607,house,regular,new_house
10608,house,regular,new_house
10609,house,regular,new_house
10610,apartament,regular,new_house
10611,apartament,regular,new_house
10612,house,regular,new_house
10613,house,good,new_house
10614,house,regular,new_house
10615,house,regular,new_house
10616,house,regular,new_house
10617,house,regular,new_house
10618,house,regular,new_house
10619,house,regular,new_house
10620,house,regular,new_house
10621,house,regular,new_house
10622,house,regular,new_house
10623,house,regular,new_house
10624,house,regular,new_house
10625,house,regular,new_house
10626,house,good,new_house
10627,house,regular,new_house
10628,house,regular,new_house
10629,house,regular,new_house
10630,house,regular,new_house
10631,house,regular,new_house
10632,house,regular,new_house
10633,house,regular,new_house
10634,apartament,regular,new_house
10635,house,regular,new_house
10636,house,regular,new_house
10637,house,good,new_house
10638,house,regular,new_house
10639,house,regular,new_house
10640,house,regular,new_house
10641,house,regular,new_house
10642,house,regular,new_house
10643,house,regular,new_house
10644,house,regular,new_house
10645,house,regular,new_house
10646,house,regular,new_house
10647,house,regular,new_house
10648,house,regular,new_house
10649,house,good,new_house
10650,house,regular,new_house
10651,apartament,regular,new_house
10652,house,good,new_house
10653,house,regular,new_house
10654,house,regular,new_house
10655,apartament,regular,new_house
10656,house,regular,new_house
10657,house,regular,new_house
10658,house,regular,new_house
10659,house,regular,new_house
10660,house,regular,new_house
10661,apartament,regular,new_house
10662,house,good,new_house
10663,house,regular,new_house
10664,house,regular,new_house
10665,house,regular,new_house
10666,house,regular,new_house
10667,house,good,new_house
10668,house,regular,new_house
10669,house,regular,new_house
10670,apartament,regular,new_house
10671,house,regular,new_house
10672,house,regular,new_house
10673,house,regular,new_house
10674,house,regular,new_house
10675,house,regular,new_house
10676,house,regular,new_house
10677,house,regular,new_house
10678,house,regular,new_house
10679,house,regular,new_house
10680,apartament,regular,new_house
10681,house,regular,new_house
10682,house,regular,new_house
10683,house,regular,new_house
10684,apartament,regular,new_house
10685,house,regular,new_house
10686,house,regular,new_house
10687,house,regular,new_house
10688,house,regular,new_house
10689,house,regular,new_house
10690,house,regular,new_house
10691,house,regular,new_house
10692,house,regular,new_house
10693,house,regular,new_house
10694,house,regular,new_house
10695,house,regular,new_house
10696,house,good,new_house
10697,house,regular,new_house
10698,house,regular,new_house
10699,house,good,new_house
10700,house,regular,new_house
10701,house,regular,new_house
10702,house,regular,new_house
10703,house,regular,new_house
10704,house,regular,new_house
10705,house,regular,new_house
10706,house,good,new_house
10707,house,regular,new_house
10708,house,regular,new_house
10709,house,regular,new_house
10710,house,regular,new_house
10711,house,regular,new_house
10712,house,regular,new_house
10713,house,regular,new_house
10714,house,regular,new_house
10715,house,regular,new_house
10716,house,regular,new_house
10717,apartament,regular,new_house
10718,house,regular,new_house
10719,house,regular,new_house
10720,house,regular,new_house
10721,apartament,regular,new_house
10722,house,regular,new_house
10723,house,regular,new_house
10724,house,good,new_house
10725,apartament,regular,new_house
10726,house,regular,new_house
10727,house,regular,new_house
10728,house,regular,new_house
10729,house,good,new_house
10730,apartament,regular,new_house
10731,house,good,new_house
10732,house,regular,new_house
10733,house,regular,new_house
10734,house,regular,new_house
10735,house,regular,new_house
10736,house,regular,new_house
10737,house,regular,new_house
10738,house,regular,new_house
10739,house,regular,new_house
10740,house,regular,new_house
10741,house,regular,new_house
10742,house,regular,new_house
10743,house,regular,new_house
10744,house,regular,new_house
10745,house,regular,new_house
10746,apartament,regular,new_house
10747,house,regular,new_house
10748,house,good,new_house
10749,house,regular,new_house
10750,house,regular,new_house
10751,house,regular,new_house
10752,apartament,regular,new_house
10753,house,regular,new_house
10754,house,regular,new_house
10755,house,regular,new_house
10756,house,good,new_house
10757,house,regular,new_house
10758,house,regular,new_house
10759,apartament,regular,new_house
10760,house,regular,new_house
10761,apartament,regular,new_house
10762,house,regular,new_house
10763,house,regular,new_house
10764,house,regular,new_house
10765,house,regular,new_house
10766,house,good,new_house
10767,house,regular,new_house
10768,house,regular,new_house
10769,house,regular,new_house
10770,apartament,regular,new_house
10771,house,regular,new_house
10772,house,regular,new_house
10773,house,regular,new_house
10774,house,regular,new_house
10775,house,good,new_house
10776,house,regular,new_house
10777,house,regular,new_house
10778,house,regular,new_house
10779,house,regular,new_house
10780,house,good,new_house
10781,house,regular,new_house
10782,house,regular,new_house
10783,house,regular,new_house
10784,house,regular,new_house
10785,house,regular,new_house
10786,house,good,new_house
10787,house,regular,new_house
10788,apartament,bad,new_house
10789,house,regular,new_house
10790,house,regular,new_house
10791,studio,regular,new_house
10792,house,regular,new_house
10793,house,regular,new_house
10794,apartament,regular,new_house
10795,house,regular,new_house
10796,house,good,new_house
10797,apartament,regular,new_house
10798,house,regular,new_house
10799,house,regular,new_house
10800,apartament,regular,new_house
10801,house,regular,new_house
10802,house,regular,new_house
10803,house,regular,new_house
10804,house,regular,new_house
10805,house,regular,new_house
10806,house,regular,new_house
10807,house,regular,new_house
10808,house,regular,new_house
10809,house,regular,new_house
10810,house,regular,new_house
10811,house,regular,new_house
10812,house,regular,new_house
10813,house,regular,new_house
10814,house,regular,new_house
10815,house,regular,new_house
10816,house,regular,new_house
10817,house,regular,new_house
10818,house,good,new_house
10819,apartament,regular,new_house
10820,house,regular,new_house
10821,house,regular,new_house
10822,house,regular,new_house
10823,house,regular,new_house
10824,house,regular,new_house
10825,house,regular,new_house
10826,house,regular,new_house
10827,house,regular,new_house
10828,house,regular,new_house
10829,house,regular,new_house
10830,house,regular,new_house
10831,house,regular,new_house
10832,house,good,new_house
10833,house,regular,new_house
10834,house,regular,new_house
10835,house,regular,new_house
10836,house,regular,new_house
10837,house,regular,new_house
10838,house,regular,new_house
10839,house,regular,new_house
10840,house,regular,new_house
10841,house,regular,new_house
10842,apartament,regular,new_house
10843,house,good,new_house
10844,house,regular,new_house
10845,apartament,good,new_house
10846,house,regular,new_house
10847,house,regular,new_house
10848,house,regular,new_house
10849,house,regular,new_house
10850,house,regular,new_house
10851,house,regular,new_house
10852,house,regular,new_house
10853,house,regular,new_house
10854,house,regular,new_house
10855,house,regular,new_house
10856,house,regular,new_house
10857,house,regular,new_house
10858,house,regular,new_house
10859,house,regular,new_house
10860,house,regular,new_house
10861,apartament,regular,new_house
10862,house,regular,new_house
10863,house,regular,new_house
10864,house,regular,new_house
10865,house,regular,new_house
10866,house,regular,new_house
10867,house,regular,new_house
10868,house,regular,new_house
10869,house,regular,new_house
10870,house,regular,new_house
10871,house,regular,new_house
10872,apartament,regular,new_house
10873,house,regular,new_house
10874,house,regular,new_house
10875,house,regular,new_house
10876,apartament,regular,new_house
10877,house,regular,new_house
10878,house,regular,new_house
10879,house,regular,new_house
10880,house,regular,new_house
10881,house,regular,new_house
10882,apartament,regular,new_house
10883,house,regular,new_house
10884,house,regular,new_house
10885,house,regular,new_house
10886,house,regular,new_house
10887,house,regular,new_house
10888,house,bad,new_house
10889,house,regular,new_house
10890,house,regular,new_house
10891,house,regular,new_house
10892,apartament,regular,new_house
10893,house,regular,new_house
10894,house,regular,new_house
10895,house,regular,new_house
10896,house,regular,new_house
10897,house,regular,new_house
10898,apartament,regular,new_house
10899,house,regular,new_house
10900,apartament,regular,new_house
10901,house,regular,new_house
10902,house,regular,new_house
10903,house,regular,new_house
10904,apartament,regular,new_house
10905,house,regular,new_house
10906,house,regular,new_house
10907,house,regular,new_house
10908,apartament,regular,new_house
10909,apartament,regular,new_house
10910,house,regular,new_house
10911,house,regular,new_house
10912,apartament,regular,new_house
10913,house,regular,new_house
10914,apartament,regular,new_house
10915,house,regular,new_house
10916,house,regular,new_house
10917,house,regular,new_house
10918,house,regular,new_house
10919,house,regular,new_house
10920,house,regular,new_house
10921,house,regular,new_house
10922,house,regular,new_house
10923,apartament,regular,new_house
10924,house,regular,new_house
10925,house,regular,new_house
10926,house,regular,new_house
10927,house,good,new_house
10928,house,good,new_house
10929,house,regular,new_house
10930,house,regular,new_house
10931,house,regular,new_house
10932,house,regular,new_house
10933,house,regular,new_house
10934,house,regular,new_house
10935,house,regular,new_house
10936,house,regular,new_house
10937,house,regular,new_house
10938,house,regular,new_house
10939,house,regular,new_house
10940,apartament,regular,new_house
10941,apartament,regular,new_house
10942,house,regular,new_house
10943,apartament,regular,new_house
10944,house,regular,new_house
10945,apartament,regular,new_house
10946,house,regular,new_house
10947,house,regular,new_house
10948,apartament,regular,new_house
10949,house,regular,new_house
10950,house,regular,new_house
10951,house,regular,new_house
10952,apartament,regular,new_house
10953,apartament,regular,new_house
10954,house,regular,new_house
10955,house,regular,new_house
10956,house,regular,new_house
10957,house,regular,new_house
10958,house,regular,new_house
10959,house,regular,new_house
10960,house,regular,new_house
10961,house,regular,new_house
10962,house,regular,new_house
10963,house,regular,new_house
10964,house,regular,new_house
10965,apartament,regular,new_house
10966,house,regular,new_house
10967,house,regular,new_house
10968,house,regular,new_house
10969,house,good,new_house
10970,house,good,new_house
10971,house,regular,new_house
10972,house,regular,new_house
10973,apartament,regular,new_house
10974,house,regular,new_house
10975,house,regular,new_house
10976,house,regular,new_house
10977,house,good,new_house
10978,house,regular,new_house
10979,house,regular,new_house
10980,house,regular,new_house
10981,house,regular,new_house
10982,house,regular,new_house
10983,house,regular,new_house
10984,house,regular,new_house
10985,house,regular,new_house
10986,house,regular,new_house
10987,house,regular,new_house
10988,house,regular,new_house
10989,house,regular,new_house
10990,house,regular,new_house
10991,apartament,regular,new_house
10992,house,good,new_house
10993,house,regular,new_house
10994,house,regular,new_house
10995,house,regular,new_house
10996,house,regular,new_house
10997,house,regular,new_house
10998,house,regular,new_house
10999,house,regular,new_house
11000,house,regular,new_house
11001,house,regular,new_house
11002,house,regular,new_house
11003,house,regular,new_house
11004,house,regular,new_house
11005,house,regular,new_house
11006,house,regular,new_house
11007,house,regular,new_house
11008,house,regular,new_house
11009,house,regular,new_house
11010,house,regular,new_house
11011,house,regular,new_house
11012,house,regular,new_house
11013,house,regular,new_house
11014,house,regular,new_house
11015,house,regular,new_house
11016,house,regular,new_house
11017,house,regular,new_house
11018,house,good,new_house
11019,house,regular,new_house
11020,house,regular,new_house
11021,apartament,regular,new_house
11022,house,regular,new_house
11023,house,regular,new_house
11024,house,good,new_house
11025,house,regular,new_house
11026,house,regular,new_house
11027,house,regular,new_house
11028,house,regular,new_house
11029,apartament,regular,new_house
11030,apartament,regular,new_house
11031,apartament,regular,new_house
11032,house,good,new_house
11033,house,regular,new_house
11034,house,regular,new_house
11035,house,regular,new_house
11036,apartament,regular,new_house
11037,house,regular,new_house
11038,house,regular,new_house
11039,house,regular,new_house
11040,house,regular,new_house
11041,house,regular,new_house
11042,house,regular,new_house
11043,house,regular,new_house
11044,house,regular,new_house
11045,house,regular,new_house
11046,house,regular,new_house
11047,house,good,new_house
11048,house,regular,new_house
11049,house,regular,new_house
11050,house,regular,new_house
11051,house,regular,new_house
11052,house,regular,new_house
11053,house,regular,new_house
11054,house,regular,new_house
11055,apartament,regular,new_house
11056,apartament,regular,new_house
11057,house,regular,new_house
11058,house,regular,new_house
11059,house,good,new_house
11060,house,regular,new_house
11061,apartament,regular,new_house
11062,apartament,regular,new_house
11063,house,good,new_house
11064,house,regular,new_house
11065,house,regular,new_house
11066,apartament,regular,new_house
11067,apartament,regular,new_house
11068,house,regular,new_house
11069,apartament,good,new_house
11070,house,regular,new_house
11071,house,good,new_house
11072,house,regular,new_house
11073,house,regular,new_house
11074,house,regular,new_house
11075,house,regular,new_house
11076,house,regular,new_house
11077,house,regular,new_house
11078,house,regular,new_house
11079,house,good,new_house
11080,house,regular,new_house
11081,house,regular,new_house
11082,house,regular,new_house
11083,house,regular,new_house
11084,house,regular,new_house
11085,house,regular,new_house
11086,house,regular,new_house
11087,house,regular,new_house
11088,house,regular,new_house
11089,house,regular,new_house
11090,house,regular,new_house
11091,house,regular,new_house
11092,house,regular,new_house
11093,house,regular,new_house
11094,house,regular,new_house
11095,house,regular,new_house
11096,house,regular,new_house
11097,apartament,regular,new_house
11098,house,regular,new_house
11099,house,regular,new_house
11100,house,regular,new_house
11101,house,regular,new_house
11102,house,regular,new_house
11103,house,regular,new_house
11104,house,regular,new_house
11105,house,regular,new_house
11106,house,regular,new_house
11107,house,regular,new_house
11108,house,regular,new_house
11109,house,regular,new_house
11110,house,regular,new_house
11111,house,regular,new_house
11112,apartament,regular,new_house
11113,house,regular,new_house
11114,apartament,regular,new_house
11115,house,regular,new_house
11116,house,regular,new_house
11117,house,regular,new_house
11118,house,regular,new_house
11119,house,regular,new_house
11120,house,regular,new_house
11121,house,regular,new_house
11122,house,regular,new_house
11123,house,regular,new_house
11124,house,regular,new_house
11125,house,regular,new_house
11126,house,good,new_house
11127,house,regular,new_house
11128,house,regular,new_house
11129,house,good,new_house
11130,house,regular,new_house
11131,house,regular,new_house
11132,house,regular,new_house
11133,house,regular,new_house
11134,house,regular,new_house
11135,house,regular,new_house
11136,house,regular,new_house
11137,house,regular,new_house
11138,house,regular,new_house
11139,house,regular,new_house
11140,house,regular,new_house
11141,house,good,new_house
11142,house,regular,new_house
11143,house,regular,new_house
11144,house,regular,new_house
11145,house,regular,new_house
11146,house,regular,new_house
11147,apartament,regular,new_house
11148,house,regular,new_house
11149,house,regular,new_house
11150,house,regular,new_house
11151,house,regular,new_house
11152,house,regular,new_house
11153,house,regular,new_house
11154,house,regular,new_house
11155,house,regular,new_house
11156,house,regular,new_house
11157,house,regular,new_house
11158,house,regular,new_house
11159,house,regular,new_house
11160,house,regular,new_house
11161,house,good,new_house
11162,house,regular,new_house
11163,house,regular,new_house
11164,house,regular,new_house
11165,house,regular,new_house
11166,house,regular,new_house
11167,house,regular,new_house
11168,house,regular,new_house
11169,house,regular,new_house
11170,house,regular,new_house
11171,house,regular,new_house
11172,house,regular,new_house
11173,house,regular,new_house
11174,house,regular,new_house
11175,house,regular,new_house
11176,house,regular,new_house
11177,house,good,new_house
11178,house,regular,new_house
11179,house,regular,new_house
11180,house,regular,new_house
11181,house,regular,new_house
11182,house,regular,new_house
11183,house,regular,new_house
11184,house,regular,new_house
11185,house,good,new_house
11186,house,regular,new_house
11187,house,regular,new_house
11188,house,regular,new_house
11189,house,regular,new_house
11190,house,regular,new_house
11191,house,regular,new_house
11192,house,regular,new_house
11193,house,regular,new_house
11194,house,regular,new_house
11195,house,regular,new_house
11196,house,regular,new_house
11197,house,regular,new_house
11198,house,regular,new_house
11199,house,regular,new_house
11200,house,good,new_house
11201,house,regular,new_house
11202,house,regular,new_house
11203,house,regular,new_house
11204,house,regular,new_house
11205,house,regular,new_house
11206,house,regular,new_house
11207,house,regular,new_house
11208,house,regular,new_house
11209,house,regular,new_house
11210,house,regular,new_house
11211,house,good,new_house
11212,house,regular,new_house
11213,house,regular,new_house
11214,house,regular,new_house
11215,house,regular,new_house
11216,house,good,new_house
11217,house,regular,new_house
11218,house,regular,new_house
11219,apartament,good,new_house
11220,house,bad,new_house
11221,house,regular,new_house
11222,house,regular,new_house
11223,house,regular,new_house
11224,apartament,bad,new_house
11225,house,bad,new_house
11226,house,regular,new_house
11227,house,regular,new_house
11228,apartament,bad,new_house
11229,apartament,regular,new_house
11230,house,regular,new_house
11231,house,regular,new_house
11232,house,regular,new_house
11233,house,regular,new_house
11234,house,regular,new_house
11235,house,regular,new_house
11236,apartament,regular,new_house
11237,house,regular,new_house
11238,house,regular,new_house
11239,house,good,new_house
11240,house,regular,new_house
11241,house,regular,new_house
11242,house,regular,new_house
11243,house,regular,new_house
11244,house,regular,new_house
11245,house,regular,new_house
11246,house,regular,new_house
11247,house,regular,new_house
11248,house,regular,new_house
